49	15	20	0	1	50	2400	0	0	0.02	0.02
50	15	16	0	1	50	2400	0	0	0.02	0.02
51	16	10	0	1	50	2400	0	0	0.02	0.02
52	16	15	0	1	50	2400	0	0	0.02	0.02
53	16	21	0	1	50	2400	0	0	0.02	0.02
54	16	17	0	1	50	2400	0	0	0.02	0.02
55	17	11	0	1	50	2400	0	0	0.02	0.02
56	17	16	0	1	50	2400	0	0	0.02	0.02
57	17	22	0	1	50	2400	0	0	0.02	0.02
58	17	18	0	1	50	2400	0	0	0.02	0.02
59	18	12	0	1	50	2400	0	0	0.02	0.02
60	18	17	0	1	50	2400	0	0	0.02	0.02
61	18	22	0	1.4142135	50	2400	0	0	0.02828427	0.02828427
62	18	13	0	1.4142135	50	2400	0	0	0.02828427	0.02828427
63	18	32	0	4.2426405	100	4800	0	0	0.042426407	0.042426407
64	19	14	0	1	50	2400	0	0	0.02	0.02
65	19	23	0	1	50	2400	0	0	0.02	0.02
66	19	20	0	1	50	2400	0	0	0.02	0.02
67	20	15	0	1	50	2400	0	0	0.02	0.02
68	20	19	0	1	50	2400	0	0	0.02	0.02
69	20	24	0	1	50	2400	0	0	0.02	0.02
70	20	21	0	1	50	2400	0	0	0.02	0.02
71	21	16	0	1	50	2400	0	0	0.02	0.02
72	21	20	0	1	50	2400	0	0	0.02	0.02
73	21	25	0	1	50	2400	0	0	0.02	0.02
74	21	22	0	1	50	2400	0	0	0.02	0.02
75	22	17	0	1	50	2400	0	0	0.02	0.02
76	22	21	0	1	50	2400	0	0	0.02	0.02
77	22	25	0	1.4142135	50	2400	0	0	0.02828427	0.02828427
78	22	18	0	1.4142135	50	2400	0	0	0.02828427	0.02828427
79	23	19	0	1	50	2400	0	0	0.02	0.02
80	23	26	0	1	50	2400	0	0	0.02	0.02
81	23	24	0	1	50	2400	0	0	0.02	0.02
82	24	20	0	1	50	2400	0	0	0.02	0.02
83	24	23	0	1	50	2400	0	0	0.02	0.02
84	24	27	0	1	50	2400	0	0	0.02	0.02
85	24	25	0	1	50	2400	0	0	0.02	0.02
86	25	21	0	1	50	2400	0	0	0.02	0.02
87	25	24	0	1	50	2400	0	0	0.02	0.02
88	25	27	0	1.4142135	50	2400	0	0	0.02828427	0.02828427
89	25	22	0	1.4142135	50	2400	0	0	0.02828427	0.02828427
90	26	23	0	1	50	2400	0	0	0.02	0.02
91	26	28	0	1	50	2400	0	0	0.02	0.02
92	26	27	0	1	50	2400	0	0	0.02	0.02
93	27	24	0	1	50	2400	0	0	0.02	0.02
94	27	26	0	1	50	2400	0	0	0.02	0.02
95	27	28	0	1.4142135	50	2400	0	0	0.02828427	0.02828427
96	27	25	0	1.4142135	50	2400	0	0	0.02828427	0.02828427
97	28	26	0	1	50	2400	0	0	0.02	0.02
98	28	50	0	4.2426405	100	4800	0	0	0.042426407	0.042426407
99	28	27	0	1.4142135	50	2400	0	0	0.02828427	0.02828427
100	29	7	0	4.2426405	100	4800	0	0	0.042426407	0.042426407
101	29	30	0	1.4142135	50	2400	0	0	0.02828427	0.02828427
102	29	31	0	1	50	2400	0	0	0.02	0.02
103	30	29	0	1.4142135	50	2400	0	0	0.02828427	0.02828427
104	30	32	0	1.4142135	50	2400	0	0	0.02828427	0.02828427
105	30	33	0	1	50	2400	0	0	0.02	0.02
106	30	31	0	1	50	2400	0	0	0.02	0.02
107	31	29	0	1	50	2400	0	0	0.02	0.02
108	31	30	0	1	50	2400	0	0	0.02	0.02
109	31	34	0	1	50	2400	0	0	0.02	0.02
110	32	18	0	4.2426405	100	4800	0	0	0.042426407	0.042426407
111	32	35	0	1.4142135	50	2400	0	0	0.02828427	0.02828427
112	32	36	0	1	50	2400	0	0	0.02	0.02
113	32	33	0	1	50	2400	0	0	0.02	0.02
114	32	30	0	1.4142135	50	2400	0	0	0.02828427	0.02828427
115	33	30	0	1	50	2400	0	0	0.02	0.02
116	33	32	0	1	50	2400	0	0	0.02	0.02
117	33	37	0	1	50	2400	0	0	0.02	0.02
118	33	34	0	1	50	2400	0	0	0.02	0.02
119	34	31	0	1	50	2400	0	0	0.02	0.02
120	34	33	0	1	50	2400	0	0	0.02	0.02
121	34	38	0	1	50	2400	0	0	0.02	0.02
122	35	32	0	1.4142135	50	2400	0	0	0.02828427	0.02828427
123	35	39	0	1.4142135	50	2400	0	0	0.02828427	0.02828427
124	35	40	0	1	50	2400	0	0	0.02	0.02
125	35	36	0	1	50	2400	0	0	0.02	0.02
126	36	32	0	1	50	2400	0	0	0.02	0.02
127	36	35	0	1	50	2400	0	0	0.02	0.02
128	36	41	0	1	50	2400	0	0	0.02	0.02
129	36	37	0	1	50	2400	0	0	0.02	0.02
130	37	33	0	1	50	2400	0	0	0.02	0.02
131	37	36	0	1	50	2400	0	0	0.02	0.02
132	37	42	0	1	50	2400	0	0	0.02	0.02
133	37	38	0	1	50	2400	0	0	0.02	0.02
134	38	34	0	1	50	2400	0	0	0.02	0.02
135	38	37	0	1	50	2400	0	0	0.02	0.02
136	38	43	0	1	50	2400	0	0	0.02	0.02
137	39	44	0	1.4142135	50	2400	0	0	0.02828427	0.02828427
138	39	45	0	1	50	2400	0	0	0.02	0.02
139	39	40	0	1	50	2400	0	0	0.02	0.02
140	39	35	0	1.4142135	50	2400	0	0	0.02828427	0.02828427
141	40	35	0	1	50	2400	0	0	0.02	0.02
142	40	39	0	1	50	2400	0	0	0.02	0.02
143	40	46	0	1	50	2400	0	0	0.02	0.02
144	40	41	0	1	50	2400	0	0	0.02	0.02
145	41	36	0	1	50	2400	0	0	0.02	0.02
146	41	40	0	1	50	2400	0	0	0.02	0.02
147	41	47	0	1	50	2400	0	0	0.02	0.02
148	41	42	0	1	50	2400	0	0	0.02	0.02
149	42	37	0	1	50	2400	0	0	0.02	0.02
150	42	41	0	1	50	2400	0	0	0.02	0.02
151	42	48	0	1	50	2400	0	0	0.02	0.02
152	42	43	0	1	50	2400	0	0	0.02	0.02
153	43	38	0	1	50	2400	0	0	0.02	0.02
154	43	42	0	1	50	2400	0	0	0.02	0.02
155	43	49	0	1	50	2400	0	0	0.02	0.02
156	44	39	0	1.4142135	50	2400	0	0	0.02828427	0.02828427
157	44	50	0	1.4142135	50	2400	0	0	0.02828427	0.02828427
158	44	51	0	1	50	2400	0	0	0.02	0.02
159	44	45	0	1	50	2400	0	0	0.02	0.02
160	45	39	0	1	50	2400	0	0	0.02	0.02
161	45	44	0	1	50	2400	0	0	0.02	0.02
162	45	52	0	1	50	2400	0	0	0.02	0.02
163	45	46	0	1	50	2400	0	0	0.02	0.02
164	46	40	0	1	50	2400	0	0	0.02	0.02
165	46	45	0	1	50	2400	0	0	0.02	0.02
166	46	53	0	1	50	2400	0	0	0.02	0.02
167	46	47	0	1	50	2400	0	0	0.02	0.02
168	47	41	0	1	50	2400	0	0	0.02	0.02
169	47	46	0	1	50	2400	0	0	0.02	0.02
170	47	54	0	1	50	2400	0	0	0.02	0.02
171	47	48	0	1	50	2400	0	0	0.02	0.02
172	48	42	0	1	50	2400	0	0	0.02	0.02
173	48	47	0	1	50	2400	0	0	0.02	0.02
174	48	55	0	1	50	2400	0	0	0.02	0.02
175	48	49	0	1	50	2400	0	0	0.02	0.02
176	49	43	0	1	50	2400	0	0	0.02	0.02
177	49	48	0	1	50	2400	0	0	0.02	0.02
178	49	56	0	1	50	2400	0	0	0.02	0.02
179	50	28	0	4.2426405	100	4800	0	0	0.042426407	0.042426407
180	50	51	0	1	50	2400	0	0	0.02	0.02
181	50	44	0	1.4142135	50	2400	0	0	0.02828427	0.02828427
182	51	44	0	1	50	2400	0	0	0.02	0.02
183	51	50	0	1	50	2400	0	0	0.02	0.02
184	51	52	0	1	50	2400	0	0	0.02	0.02
185	52	45	0	1	50	2400	0	0	0.02	0.02
186	52	51	0	1	50	2400	0	0	0.02	0.02
187	52	53	0	1	50	2400	0	0	0.02	0.02
188	53	46	0	1	50	2400	0	0	0.02	0.02
189	53	52	0	1	50	2400	0	0	0.02	0.02
190	53	54	0	1	50	2400	0	0	0.02	0.02
191	54	47	0	1	50	2400	0	0	0.02	0.02
192	54	53	0	1	50	2400	0	0	0.02	0.02
193	54	55	0	1	50	2400	0	0	0.02	0.02
194	55	48	0	1	50	2400	0	0	0.02	0.02
195	55	54	0	1	50	2400	0	0	0.02	0.02
196	55	56	0	1	50	2400	0	0	0.02	0.02
197	56	49	0	1	50	2400	0	0	0.02	0.02
198	56	55	0	1	50	2400	0	0	0.02	0.02
